method,text,predicted,actual
Baseline,dali ka kay vice president binay hahaha! nang aano ka ha ! haha #yfsfangsaya,1,0
Baseline,[mention] sino vote mo? ah si binay nga pala. ok,1,0
Baseline,[mention] tama na nga. pati si binay pinoproblema ?????? hahahahaha sari sari na,1,0
Baseline,uunlad tayo kay binay,1,0
Baseline,why is it so hard to defend mar roxas? ??????,1,0
Baseline,nastress na yung camera man kay binay lakad kasi ng lakad ????,1,0
Baseline,di makita si binay kanina sa camera ko ?? pangit kasi ng lugar ko don e,1,0
Baseline,[mention] grabe sya oh ??. haters ka rin ni binay ????. xd,1,0
Baseline,protect ph democracy. no to dictatorship! no to martial law! iboto mar roxas at leni robredo!,1,0
Baseline,"roxas, pnoy, trillanes. we can smell your fear.",1,0
Baseline,mas maraming 'nagawa' si binay ngayon kumpara nung nakaupo pa siya bilang vice president.,1,0
Baseline,"e kasi nga diba sabi ni roxas tska ni binay nung debate sila ang mananalo. sige na, dalawa na presidente natin. ????",1,0
Baseline,"*nanunuod ng tv* derrick: ""si mar roxas naman yang ipanalo ang pamilyang pilipino""",1,0
Baseline,binay's commercial is very funny.,1,0
Baseline,[mention] 1. asan sina limlingan at baloloy? 2. kanino talaga ang hacienda? 4. anong track record??? 5. anong vision? wala nun si binay,1,0
Baseline,parehas kami relo ni binay wtf,1,0
Baseline,"paging sa mga fans ni mar roxas!! tweet niyo nga ako, marami akong itatanong sa inyo.",1,0
Baseline,yung mga kaibigan ko mar roxas iboboto e. pero medyo may doubt pa ko kay roxas. :3 wew,1,0
Baseline,"you guys blame aldub, lizquen and jadine for kathniel's waning popularity when it's really mar roxas who's bringing their downfall",1,0
Baseline,[mention] why? i dont like roxas either pero mas okay ata sya kay binay? hahaha ewan,1,0
Baseline,dear #binay. do you feel mentioning yourself to be nognog and pandak is a good campaign strategy? fyi it only makes us laugh huehuehue ??????,1,0
Baseline,parinigan binay at marcos?? take it ez mga bro!,1,0
Baseline,grabeeeeeeee!!! binay vs mar!! #pilipinasdebates2016,1,0
Baseline,tama ginagamit ni mar roxas at lp ang 4ps program sa kanyang tv ad upang linlangin ang mga mahihirap nating... [url],1,0
Baseline,"nognog, pandak, laki sa hirap, si binay ba yan? #randomthoughts #aldubnewjourney",1,0
Baseline,"""kay tayo naghihirap, corrupt si binay."" mula sa isang grade7 student. hahaha! ??",1,0
Baseline,"binay saying his an effective &amp; decisive leader. rd on abolishing crime, drugs &amp; corruption in just 3-6 months. #pilipinasdebates2016",1,0
Baseline,huwag nating patayin ang demokrasya! #gustosadilaw #roro #phvoteroxas,1,0
Baseline,"don't dish it out if you can't take it! anti-poe, anti-binay, anti-roxas ads has been flooding social media. #mds2016",1,0
Baseline,"“nakita ko kay binay, ang lalaki ng braso. aba, hindi madali mag bilang ng pera. one million lang abutin ka ng umaga,” rody duterte hahaha",1,0
Baseline,"santiago parin ako, i mean powerplay yan ni duterte e... collect muna charm and sympathy tapos yun..pa yummy kumbaga",1,0
Baseline,ano kayang gagawin ni #du30 'pag binoto niya ang sarili niya tapos biglang pangalan ni roxas ang lumabas sa resibo? haha! #halalan2016,1,0
Baseline,bakit dahil kay binay....,1,0
Baseline,[mention] haahhahaahahahaahaha sus wala na nga lang e. binay lang talaga,1,0
Baseline,"duterte, wala ka ng nakita kung hindi si mar! gusto mo pa isupport si binay pg na dq ka! nakakaduda lang! what's up? [url]",1,0
Baseline,dear blue ribbon committee: please get on with those plunder cases versus binay. makabawi ka nang kaunti sen koko sa pagpili mo kay digong.,1,0
Baseline,"""ang assumption sa ating mga magsasaka, negosyante sila. kaya pwede sila ma-zero. dapat baguhin ito."" - mar roxas #mbhotseat",1,0
Baseline,"they said if you vote binay you are one of those bobotante, but what about those followers of aquino lol............ lol??????????",1,0
Baseline,binay advertisements ??,1,0
Baseline,"wag poe!!! wag poe!!! wag poe!!! hear that, .[mention]?! [url]",1,0
Baseline,savage nung edit kay binay,1,0
Baseline,loisaandjoshua lang,1,0
Baseline,pota mamaya makikita natin si mar roxas eto na rank niya [url],1,0
Baseline,"cavite, please bumoto ng tama sa eleksyon. wag magpadala sa mga mabubulaklak na salita ni binay. :((((( paano na ang pilipinas?????",1,0
Baseline,binay's ad amplifies the words nognog and pandak as derogatory words to get sympathy. he sure is capitalizing on argumentum ad hominem.,1,0
Baseline,"legit na naimpress ako sa tvc ni roxas. he stopped pretending to be someone he's not and nakontra niya ang 'pandak, nognog' tvc ni binay ??",1,0
Baseline,what i mean is dati gusto ng karamihan si binay nung mayor pa sya pero ngayon halos kamuhian na sya ng lahat [url],1,0
Baseline,duterte announcing his candidacy confuses me on who to vote for president. him or santiago? i really should watch the debates!,1,0
Baseline,[mention] been crying over mar roxas and the elections in general friend :))))) huhuhu lorde never thought i'd be so emotionally invested,1,0
Baseline,kapag sinasabi ng kapatid ko ang mar roxas. sinasabi niya bilang maroxas walang space,1,0
Baseline,eh yung biglang humabol sa 2nd spot si mar roxas. #halalanresults,1,0
Baseline,ayw mg concede ni binay. kc dw sa cebu 69k lng bumoto sknya. nung ngkkampya dw 100k dw katao nkpgshake hand sknya. nbilang nya pa un ah ??,1,0
Baseline,birthday pala ni binay hahaha,1,0
Baseline,si binay po ang pangatlo,1,0
Baseline,[mention] truuut!!! boto mo si binay para wala na tayong tax hahaha??,1,0
Baseline,huhuhu mar roxas,1,0
Baseline,mar roxas di ka mananalo!,1,0
Baseline,ibalik si binay!,1,0
Baseline,"bakit yung libel case ni trillanes, may decision na! yung mga charges sa mga binay, wala pa?",1,0
Baseline,"bat niyo kasi nilagay sa gilid si binay? ang dilim pa naman doon, di siya makita. ayan palakad lakad tuloy. #pilipinasdebates2016",1,0
Baseline,rt [mention]: why do i find binay's campaign ads really funny? is he trying to make me a racist? ????,1,0
Baseline,binay oi [url],1,0
Baseline,"ph vote duterte kaloka! muling tumaas sa 2nd place si roxas, muling bumaba sa 3rd place si pœ!",1,0
Baseline,"[mention] jogg tayo!!! oo nga pala, sino iboboto mo? ako si mar roxas at leni robredo!!!",1,0
Baseline,i would like to thank alma moreno for showing the us what #una and a binay government brings to the filipino! mabuhay ka alma!,1,0
Baseline,"buti pa si binay may nagawang draft for his victory speech. samantalang ako, ni kahit anong draft sa lrp wala pang nagagawa &lt;/3",1,0
Baseline,feel naman nito ni mar roxas siya na talaga mananalo.,1,0
Baseline,wag ka ng umasa mar roxas masasaktan kalang????,1,0
Baseline,[mention] binay pala dya enuh. hahaha. pero pinaka napansin ko sa kanya yung ilong e. tangos. perfect!,1,0
Baseline,"ano kaya itsura ni binay kung hindi sya nognog, pandak, laki sa hirap? ??",1,0
Baseline,or is that because binay lost?,1,0
Baseline,roxas na lang please. wag si duterte! ??,1,0
Baseline,"rt [mention]: malaki ang pinagkaiba ni binay kay alma. si binay, nognog. si alma, moreno. ??",1,0
Baseline,pinagsasabe mo mar roxas!! #pilipinasdebates2016,1,0
Baseline,bagay sila. marso. lipas na.,1,0
Baseline,puro kayo sandro marcos. eh bat di nyo kaya pag nasahan yong anak ni binay!,1,0
Baseline,"[mention] nognog pandak laki sa hirap pero di tulad ng iba, maramig nagawa. yan si binay. ano ka ngayon trisya? ??",1,0
Baseline,lagi ka nang naglakad vp binay ??,1,0
Baseline,"pakialaman mo na lang si roxas mo sir rod, wag puro nega tweet about duterte. di mo lang ata matanggap na talo na yang manok mo. ??",1,0
Baseline,"+ if binay was in duterte's position i bet you'd all be empowering that up student. would you still say, ""public official yan, wag ganyan""+",1,0
Baseline,"binay: nognog,pandak,at palakad lakad habang nag s speech ??",1,0
Baseline,mamamatay ba kayo sa ad ni binay?,1,0
Baseline,nakaiyak naman yung life story ni binay. ???? parang ewan. ??,1,0
Baseline,binay! hahahaha ?????? [url],1,0
mBERT,i am not for binay. i am sharing soundbites from what we've gathered in going around barangays.,1,0
mBERT,"boy: ano ba talaga gusto mo sa lalaki? girl: nognog,pandak,laki sa hirap at di tulad ng iba marami na nagawa. hahahahahhah ???? si binay be??",1,0
mBERT,hay nako basta ako binay ako . binay tayo . hahaha,1,0
mBERT,decent?which part of mar roxas is decent?none.so shut up nalang. #soshutupnalangseries [url],1,0
mBERT,isyu lalo ang ayaw ipaliwanag na yaman ng mga binay. #1negros4marleni #marlenisanegros,1,0
mBERT,we still support mar roxas. you can't bring a good man down. :),1,0
mBERT,president nieto is much worse than binay. #fact,1,0
mBERT,#daangmatuwid,1,0
mBERT,e ayoko kay mar roxas.,1,0
mBERT,"rt [mention]: pag naririnig ko yung hotline bling, si binay nasa isip ko hahahaha. ??",1,0
mBERT,"""hindi ko kayo nanakawan"" -mar roxas my reaction: bakit kaya mo bang akyatin lahat nang bahay nang pinoy?",1,0
mBERT,"hay buhay nga naman!! sbi ni grace poe ""may bagong umagang parating!"", yung kay binay ""parating na parating na!"" buhay nga namn???????????",1,0
mBERT,"pangatlo na lang si roxas, sana mamaya pang-apat na lang. ?? #halalan2016",1,0
mBERT,pandak pala si binay? wow,1,0
mBERT,"my prayers: umangat si cayetano, di makahabol si roxas, bumaba kahit 13th place si pacquiao, consistent ang rating ni mayor. godbless ??",1,0
mBERT,"binay talaga, bicolano pa sinuyo.",1,0
mBERT,rt [mention]: bakit nakakairita commercial ni mar roxas?,1,0
mBERT,binay for .______ [url],1,0
mBERT,nagwawala na po itong katabi ko porket lamang lang si duterte ayyyy kaya pang habulin ni poe yann!!!!,1,0
mBERT,dba vice president ka naman binay?ba't hindi mo yun ginawa?kailangan pa bang maging presidente ka bago mo ipaglaban ang west philippine sea?,1,0
mBERT,"*sandro and baste are fighting * sandro: ""if you can't handle me at my binay, then you don't deserve me at my miriam."" #rp69fanfic",1,0
mBERT,tita yam: ayaw niyo sa pera ah. pag ako nagkapera bahala kayo dyan hahaha,1,0
mBERT,"maka hugot ka, ha. lagot ka kay mar roxas. ?? [url]",1,0
mBERT,[mention] hayaan mo yan sila mga anak ni binay! hahhahahaha,1,0
mBERT,abot na abot mo pa ang commercial ni binay!! ?????? [url],1,0
mBERT,baligod said poe and binay camps didn't approach him since he filed cases against some of their members.,1,0
mBERT,literal na binay ang nakita ko,1,0
mBERT,"hindi pa man nakakaupo, may 5 plunder cases nang nailatag kay vp binay. #wantedpresident",1,0
mBERT,bakit puro kayo sandro? pano naman yung anak ni binay? hahahaha cge sakin nalang sya ??,1,0
mBERT,"interview pa lang ni duterte walang isip-isip sa pagsagot, hindi tulad ni mar roxas! haha #wantedpresident",1,0
mBERT,[mention] nognog. pandak. yan si binay asawa ni binoy ????????,1,0
mBERT,gwapo naman lagi ni binay eh hahahaha,1,0
mBERT,"retweeted tv patrol ([mention]): #tvpatrol vp binay, iginiit na wala siyang kinalaman sa desisyon ng anak sa... [url]",1,0
mBERT,nag trending si binay sa twitter.. negative puros ??????????????????,1,0
mBERT,[mention] hahahaha same tayo kay duterte! nag leni ako sa vice! ?? si mommy roxas at marcos. ??,1,0
mBERT,"honestly, why is trillanes so against of mayor duterte? ano motive niya?",1,0
mBERT,kahawig nung babae si nancy binay ??,1,0
mBERT,bakit dahil kay binay? bakit puro binay lagi? ??,1,0
mBERT,pag nanalo si mar or binay mag sisimula ako mag graffiti ng anti-gov shit. lol,1,0
mBERT,grabe naman sila kay #binay... skin color is never the issue ???????? [url],1,0
mBERT,"""but you expect me to jump up on board with you and ride off into your delusional sunset."" (king of anything, sara bareilles to mar roxas)",1,0
mBERT,umalma ang kampo ni vp binay sa pahayag ni cayetano na tila may pagkakapareho ang mga transaksyon ni binay sa rcbc...,1,0
mBERT,only binay commercial. huwaaw kinakalaban si belo sa tagline,1,0
mBERT,don't bash dj because he supporting mar roxas. grow up please #psypagyanig,1,0
mBERT,[mention] foreigners should not intervene our political practice like grace poe an american #duterteroadtomalacanang duterte/cayetano lang,1,0
mBERT,ngayon ko lang napanuod yung advertisement ni binay. parang hindi ko matanggap na nognog ako.,1,0
mBERT,papa bat si mar roxas pa! ??,1,0
mBERT,"#binay:say,yes, i'm a sinner; but no, i'm not corrupt!&amp; to say it with fear, lest we accept that corruption as just another sin.#popefrancis",1,0
mBERT,mom had dinner with sen. n. binay. wayuk si mother,1,0
mBERT,commercial na naman ni binay,1,0
mBERT,"rt [mention]: ano pinagkaiba ni nancy binay at alma moreno? si nancy, nognog si alma, moreno",1,0
mBERT,"they say when you find that guy who makes you mad and makes you laugh at the same time, he's the one. mar roxas, ikaw na ata. ??????",1,0
mBERT,yung dummy account na galit na galit kay binay ??,1,0
mBERT,rt [mention]: gusto kong lalake kagaya ni binay ??,1,0
mBERT,laban poe! ungasan mo si roxas! #halalan2016,1,0
mBERT,"poe is more deserving than roxas&amp;du30 , no to sayang poe .. mypresidentis gracepoe",1,0
mBERT,the amount of shade being thrown at binay ha,1,0
mBERT,"bakit feeling ko, hindi naman sinasagot ni binay ang mga tanong ni mike? ako lang ba to o kayo din? hmmm. #wantedpresident",1,0
mBERT,"itinuturong dummy ni binay, pumalag [url]",1,0
mBERT,"duterte: ""my friends here, miriam and grace."" sorry mar and jojo di mo friends ?? #pilipinasdebates2016",1,0
mBERT,"pag yang resulta naiba pa, at si mar roxas ang maging nangunguna, alam na!! ??",1,0
mBERT,#labanleni naalala ko sabi ng mga taga armm...si bbm ang may plan b-z! baba daw si duterte.impeach daw si binay.,1,0
mBERT,si mar roxas yung kaklase nating magtetake ng risk para lang may masabi sa recitation dahil masyadong bilib sa sarili kaya 'di na nag-iisip.,1,0
mBERT,[mention] at ang nakakaimbyerna talaga ay yung pagdedefend niya kay binay,1,0
mBERT,nung si tado niloko ka nagalit ka. eh dba nagpapasaya lang naman sya tulad ng sinasbi mo nung niloko mo sina binay at soho?,1,0
mBERT,binay threathening? di siya ganun katanga! nautusan nanaman tong ombudsman na to ng mga dilaw! #onlybinay #gobinay,1,0
mBERT,"[mention] magsama sila ni binay.. tutal kapartida nya yun painumin din mya ng pills, jamming sila! hahahahahahahaha",1,0
mBERT,"days ago si mar roxas nangunguna sa tv ads. then suddenly ngayon, biglang si binay na lang? biglang no mention... [url]",1,0
mBERT,todo bully ang mga tao kay binay! di naman nakakatuwa!,1,0
mBERT,"rt gmanewsbreaking: vp jejomar binay, sen. grace poe already inside the debate venue. #pilipinasdebates2016 via kaeceealvarez",1,0
mBERT,"rt [mention]: me: crush kita, matagal na. him: .... wild alma appears: kailangan pa ba niyang sagutin yan? wild binay appears: di n…",1,0
mBERT,dapat si gov. eduardo buenavista na lang inendorse mo eh wag lang si mar roxas.. ?? #psypagyanig,1,0
mBERT,"tawagin niyo si mar at leni na daang matuwid pag nakita niyo sila.yun ung nakalagay sa balota roxas, mar daang matuwid hahah di ako informed",1,0
mBERT,"bakit ako nilalagnat ? why why why why why ? this can't be, binay",1,0
mBERT,here comes mar roxas ????????,1,0
mBERT,"now, i'm wishing mar roxas has fake ballots to put him to position. i am not prepared to give up my freedom my forefathers have fought for.",1,0
mBERT,nako may issue si binay ?? ????,1,0
mBERT,"[mention] nognog, pandak, may nagawa, 'yan si binay lol",1,0
mBERT,"""sino mga hindi nagpasa ng hw?"" [jejomar binay voice] aba kung makapag bintang ka akala mo ako ay nahatulan na",1,0
mBERT,bakit dahil kay binay..,1,0
mBERT,i don't get why people would actually vote binay and roxas over mds. please enlighten me!!!! i don't see any aspect where they outweigh mds,1,0
mBERT,"kung alam ko lang na tatakbo si duterte, hindi ko na sana ako sa fruitas na may mukha ni binay.",1,0
mBERT,"matagal ng hindi inc si kathryn, kaya paki-tigilan na yung memes niyang ""paid to advertise mar roxas but her religion says duterte""",1,0
mBERT,"toni: ""ano ang katangian niyo kung kaya't dapat kayong maging big winner?"" binay: ""nognog, pandak, at laki sa hirap."" ????????",1,0
