method,text,predicted,actual
Baseline,"trillanes: poor turning blind eye on binay’s lies, corruption [url] | via inquirer",0,1
Baseline,[mention] jusko wag muna at after a week dikit na si roxas at duterte hahahahahaah,0,1
Baseline,#robredo :… [url],0,1
Baseline,si binay ay sinungaling,0,1
Baseline,"[mention] ""pero di tulad ng iba, maraming nagawa"" tf binay???? ????????",0,1
Baseline,"binay as president and bong bong marcos as vice-president? lol. hay, naku, pilipinas ... [url]",0,1
Baseline,#pilipinasdebates2016,0,1
Baseline,"maraming salamat [mention] president , mar roxas , trillanes for endorsing mayor duterte ..your hate has showed how scared you are ,",0,1
Baseline,#du30 parin ??,0,1
Baseline,"people, utang na loob wag niyong iboto si binay. thanks",0,1
Baseline,rt [mention]: bakit ang plastic ni binay.,0,1
Baseline,[url],0,1
Baseline,#onlybinayagainstrape,0,1
Baseline,"rt [mention]: excuse me binay, pero hindi pareho ang buhay mo sa mga buhay namin. hindi kaya kami nagnanakaw [ng bilyon-bilyon]!",0,1
Baseline,"palpak yung move ni pnoy. dapat ang pinagkaisa niya ay si miriam, duterte and poe. ohwell desperado.",0,1
Baseline,#aldubsigawngpuso,0,1
Baseline,tigilan mo ako sa “bakit si binay na yan”. anim na taon siyang naging vp pero pagiging mayor pa rin sa makati nilalako niya sa taong bayan.??,0,1
Baseline,tularan si juan.,0,1
Baseline,mar roxas. hawak nila machinery e. [url],0,1
Baseline,"binay: dapat may pagkain, trabaho, makapag-aral at walang namamatay sa kahirapan. #bilangpilipino | [mention]",0,1
Baseline,"[mention] i feel legitimately sick. apparently, in gma, poe and roxas have switched ranks, but duterte's definitely far and away.",0,1
Baseline,wala lasting magnanakaw na binay [url],0,1
Baseline,smh for mar roxas ?? #halalan2016,0,1
Baseline,but roxas is too arrogant (and desperate) and he won't do that just to not have duterte as president [url],0,1
Baseline,"rt [mention]: duterte has kill jokes, miriam has hugot, binay has nognog; while grace nervously laughs and somewhere mar fails a fist bump.",0,1
Baseline,[mention] [mention] ay we? kaalyado pala to ng binay's exd hahaha joke,0,1
Baseline,#abscbnirresponsible [url],0,1
Baseline,[mention] mas may chance pa siyang manalo compared to mar roxas na huli sa rating. hahahaha,0,1
Baseline,"eto ang dakilang epal sa balat ng lupa, mar roxas po. ?? [url]",0,1
Baseline,"sa bulsa ni aquino, roxas lalo na ni binay. #yolandaph [url]",0,1
Baseline,"mar roxas said he will be the ""flavor of the month"" on may 9 election, only problem is he never became #1 and can only win by hocus pcos",0,1
Baseline,"i could not, for the life of me, take mar roxas seriously",0,1
Baseline,hahhahahahhahah anak man diy kong binay woy [url],0,1
Baseline,kung iisipin kasi wala kay roxas at poe ang suporta ng inc kaya daming plano na naman para mapataob si duterte.,0,1
Baseline,#pilipinasdebates2016,0,1
Baseline,#abscbnnewsishoax,0,1
Baseline,bakit si grace poe ang pinapaatras? bakit hindi na lang si mar roxas? siya naman nakaisip ??,0,1
Baseline,binay as terror ng masa [url],0,1
Baseline,"iboboto mo si mar roxas, mananatili sina abad and friends. pag si binay walang integrity.",0,1
Baseline,presidential disaster mar roxas is trending on twitter. but not in the way he would like. #marumi #daangmadulas,0,1
Baseline,"rt [mention]: whoever said that mar roxas equates to good governance must be out of her mind, just look at how he handled yolanda &amp; it…",0,1
Baseline,"rt [mention]: only binay touches my skin, who touches yours?",0,1
Baseline,"i really don't get it. they've voted roxas and binay over sen. miriam. ?????? well, intelligence is a habit. stupidity is a choice. ????",0,1
Baseline,[mention] [mention] it's spur of the moment out of desperation. tsk. give way na lang sya kay grace poe.,0,1
Baseline,namimigay ng cake. hahahahha aka binay hahahaha yawaaa,0,1
Baseline,think the brighter side of life: regine velasquez will not vote for mar roxas and was banned to... [url],0,1
Baseline,"nakakatakot kayang isipin na kahit lahat tayo hindi iboto si binay o si mar, kayang kaya nilang bilhin or imanipulate ung mga boto.",0,1
Baseline,????,0,1
Baseline,[mention] [mention] [mention] he is the partner of binay in corruption?,0,1
Baseline,"i am real dead serious about voting for the tricycle driver llamas if one would pose roxas, binay, or even pamatong as the other choices.",0,1
Baseline,[mention] [mention] [mention] [mention] omg pagnaka upo itong pamilyang binay sa malacanang patay ang pilipinas balik sick manof asia,0,1
Baseline,#binaymanalo,0,1
Baseline,grabe di ko kinaya yung kay binay! [mention] [mention] [mention] ???????? [url],0,1
Baseline,nahiya na din si villar sa kahirapan ni binay,0,1
Baseline,"""vp jejomar binay is still the man to beat sa eleksyon kahit na anong mangyari"" beat (verb) - to hit continuously to inflict pain or injury",0,1
Baseline,'nega' ba talaga? | binay camp blames lp for 'attack ads' [url] | via news 5,0,1
Baseline,"wag bastos, binay supporters #pilipinasdebates2016",0,1
Baseline,rt [mention]: naging binay yung kikiam at squidball na niluto ko ???????? [url],0,1
Baseline,sana hindi manalo si binay #christmaswish,0,1
Baseline,du30 ako,0,1
Baseline,asan si binay? di ko makita [url],0,1
Baseline,daang matuwid si duterte o mirriam santiago lang makakabigay nyan. oh come on.,0,1
Baseline,[url],0,1
Baseline,[mention] 1 to sawa no term limit- binay,0,1
Baseline,"rt [mention]: hanga ako kay sen miriam defensor. siya na lang ang walang ads, samantalang si roxas, poe at binay ang daming pera. pano nyo…",0,1
Baseline,wtf bakit nasa panaginip ko si binay ????,0,1
Baseline,mas importante sa akin ang hindi manalo si binay kesa sa issue ng same sex marriage. #notobinay,0,1
Baseline,hindi ko matanggap na nauungusan nina binay at roxas si miriam. philippines come on :( #halalanresults,0,1
Baseline,rt [mention]: mar roxas is turning voters off by being a motor mouth. his rivals do not need to mount a demolition job coz he already does…,0,1
Baseline,duterte till the end,0,1
Baseline,rt [mention]: mar roxas’ mouth is his own worst enemy - get real post [url],0,1
Baseline,#psypagyanig,0,1
Baseline,binay at roxas: so uwi na kami? atras na ganern?,0,1
Baseline,"grabe yung [mention], [mention] at #radyo5 -_- puro radio ads ni grace poe naririnig ko kanina -_- ayusin natin ang pinas? -_-",0,1
Baseline,walang atrasan sa laban for poe. so lousy of #roxas2016 to think that #poe [url],0,1
Baseline,"trillanes, mas natatakot umano kay duterte dahil sa mga pagpatay kaysa kay vp binay na tinawag niyang ""magnanakaw"" #dzmmteleikawnaba | via …",0,1
Baseline,bakit si mar? bakit hindi si duterte? bakit hindi si miriam? bakit hindi si poe? bakit hindi si binay? bakit si mar?!!!!!!! ?? bwesit na yan,0,1
Baseline,so he was among the closet rich?,0,1
Baseline,[mention] [mention] [mention],0,1
Baseline,sorry walang binay :3,0,1
Baseline,"why did binay, poe, roxas, santiago snub #theleaderiwant forum? – voters… [url] #quezon #news",0,1
Baseline,tama kna ya mar roxas ha,0,1
Baseline,#binay2016: the question is not whether binay is bad but whether he will be badder - rappler [url],0,1
Baseline,[mention] sana makulong n ang mga binay..pra wag tularan ng iba..,0,1
Baseline,"mars, bungis, kap, pndak, negneg, laki sa hirap. nasayo na ang lahat.ikaw ang tunay na anak ni binay ?? [mention] [url]",0,1
Baseline,"rt [mention]: ayaw nyo kay roxas, pinatalsik niyo si poe. tapos ngayon ayaw na rin kay duterte. so ano to? si binay nalang? no.",0,1
Baseline,[mention] [mention] [mention] kakuripot talaga ni binay! hayst. haha. ??,0,1
Baseline,may mga bumoboto pa rin talaga kay roxas at binay shet? [url],0,1
Baseline,"sandro: *blushing* not there, babe. i'm ticklish. jojo binay: *turns on the lights* i've been watching you the whole time. #rp69fanfic",0,1
Baseline,"sandro nd baste wyl watching horror movie in the cinema. sandro: i feel someone beside me. baste: it's binay, you cant see him. #rp69fanfic",0,1
Baseline,"ngaung si mayor duterte bumoboto, bawal ang media sa loob ng precinct. pero si roxas, may media sa loob ng precinct knina. ha? #eleksyon2016",0,1
Baseline,[mention] not like that wharton-bred mar roxas whose using the p. i. word at an outburst at wack wack is the height of kabastusan,0,1
Baseline,"""know the difference"" binay loves the poor while du30 hates poverty. roxas is known for fraud leader while du30... [url]",0,1
Baseline,senator antonio trillanes iv: vice president jejomar binay lied in tv ad on senate probe [url] [url],0,1
Baseline,damn. grace poe now taking over the 2nd place.,0,1
Baseline,rt [mention]: mar roxas and noynoy aquino. both ticking time bombs. both premature detonations. both supot.,0,1
Baseline,"kung hindi niyo iboboto si duterte, si miriam at poe na lang, wag lang yong dalawang kurakot!!!! #dutertepresidenteko",0,1
Baseline,binoto si duterte lumabas roxas ahahaay..,0,1
Baseline,i love boodle fight. pero kung si binay ang makaka boodle. titiisin ko na lang ang gutom. o kaya ay mag mang inasal. [url],0,1
Baseline,"when binay was heckled in uplb, dutertards rejoiced. when duterte was asked a legitimate question, dutertards cried foul. #doublestandards",0,1
Baseline,[mention] [mention] [mention] [mention] kamuka mo din un onyok/binay,0,1
Baseline,duterte: beast mode,0,1
Baseline,i can't be the only one annoyed with that mar roxas ad right??? nakazoom in pa sa mukha niya nsnlenxhsba,0,1
Baseline,#pagbabago,0,1
Baseline,"i'm really not a yellow supporter, god knows how much i revile mar roxas, but i'm for #labanleni. just not bbm. just not bbm. just not bbm.",0,1
Baseline,"hindi masamang mag ambisyon: starring balikbayan poe, kurimaw at binayag. #karapatanko duterte 4ever cayetano. [url]",0,1
Baseline,"tama po vp binay, kc sa yellow govt wala lng pki.alam #abscbnnewsishoax [mention] [mention] [url]",0,1
Baseline,"toni: ano ang katangian niyo kung kaya't dapat kayong maging big winner? binay: nognog, pandak, at laki sa hirap. -___- #pbbthebignight",0,1
Baseline,"rt [mention]: sa isang island nlang bumuo po kayo sariling gobierno with nancy binay, pacquiao, neri, dino, isko and alma moreno! [url]",0,1
Baseline,binay says mar is blinded by ambition. he did not say he too. ??,0,1
Baseline,"tama si [mention] about sa plan b nila roxas,leni,aquino na e papanalo si leni at impeach si duterte!no to leni! #halalan2016 #bbm4vp",0,1
Baseline,#halalan2016,0,1
Baseline,paglipat ko sa gma si mar roxas bumungad nakakatakot pala talaga,0,1
Baseline,"if binay or mar wins the presidential election, i will certainly migrate to other country and will not going back to the philippines anymore",0,1
Baseline,i just watched the interview with mar roxas and it was very disappointing,0,1
Baseline,"halatang pinag-iinitan lang nila si mayor binay (im not pro or anti) like hello? bakit makati lang nakikita nila, why not other places? ????",0,1
Baseline,"binay: marunong akong maglaba, mamalengke, at magplantsa edi dapat katulong ka na lang gago",0,1
Baseline,its either santiago or duterte wag lang si roxas puta,0,1
Baseline,#phvote,0,1
Baseline,#showtimeultimatekilig,0,1
Baseline,"[mention] we need discipline talaga 'lo! and over neggy binay, trapoe, marepal? i'd go for duterte na lang, miriam sana kaso #du30 talaga",0,1
Baseline,"aquino, knowing that roxas will lose against duterte, echoes roxas' plan to unite all other presidential candidates to turn down duterte.",0,1
Baseline,[mention] [mention] [mention] kelan pa ba may problema ang mrt? eh dami nang nakaupo bago roxas. election nga naman. tsk tsk...,0,1
Baseline,"[mention] [mention] ganito naman lagi, kung sino pa yung nagmamalasakit sila pa yung nakakalimutan :( buti pa si binay",0,1
Baseline,[mention] [mention] [mention] binayaran spotted. hindi dahil sa pagiging bias ko dahil sa taga makati ako.,0,1
Baseline,nganung same2 rjod ug vote si poe ug mar roxas hmmm pls ayaw pls dont let those cheaters win [url],0,1
Baseline,binay sa unang tanong: ha? ha? ha? nagbibingibingihan. #simiriamangsagot #miriam2016 #miriamtuloyanglaban #miriamparin #miriamfight #no2du30,0,1
Baseline,#shorthorrorstory,0,1
Baseline,binay says bullshit,0,1
Baseline,rt [mention]: daming political ads ni binay. ????,0,1
Baseline,kabado na si mar roxas. #dayaanmoves #dayaangmatuwid,0,1
Baseline,"sa hong kong, ibinoto si duterte pero nung lumabas ang resibo kay roxas na punta yung vote. wtf ??",0,1
Baseline,roxas to poe,0,1
Baseline,nakakabeastmode 'tong mar roxas na 'to.,0,1
Baseline,wag iboto si mar. ??,0,1
Baseline,[mention] [mention] [mention] oo nga eh hahaha daya yan si binay,0,1
Baseline,kaya pala hinimatay ang abogado ni vp binay dahil nagulat sa inilaking yaman ni binay.,0,1
Baseline,naaasar ako pag nakikita ko si binay,0,1
Baseline,"bakit dahil kay binay, hindi umunlad ang pilipinas? kasi wala siyang ginawa kung hindi siraan ang gobyerno imbes na umaksyon din siya. ulul",0,1
Baseline,kaya naman pala kinuha ni #binay si #almamoreno tsk. let's not put more morons in the public office guys. please [url],0,1
Baseline,#marroxas ph presd'l candidates #halalan2016 [mention] [mention] dont use children ur an insult 2 bantay bata #du30 [url],0,1
Baseline,"santiago - poor health, tandem with bbm; poe -inexperienced; duterte - no diplomacy; binay - corruption; roxas - incompetent (dotc)",0,1
Baseline,[mention] badtrip si binay eh. ????,0,1
Baseline,mar roxas inangkin ang proyekto ni gloria arroyo (laguindingan airport) na ito'y bunga sa daang... [url],0,1
Baseline,wala naman silang napatunayan puro bintang lang. commented on: binay camp: no regrets about strategy vs allegations: [url],0,1
Baseline,rt [mention]: aray. kelan matatapos itong nakakasulasok na pagkakamkam ni binay at ng pamilya nia sa pera ng pilipinas? [url],0,1
Baseline,tatakbo na si duterte so mahahati yung boto nila ni miriam tapos si binay pa ang mananalo tangna,0,1
Baseline,"rt [mention]: ""only binay touches my skin""dafuq?????",0,1
Baseline,"[mention] if malacañang can't solve this laglag-bala mo, might as well laglag- mar roxas sa may 2016 #phvote",0,1
Baseline,binay claiming his position as president gave me goosebumps. and not the good kind of goosebumps..,0,1
Baseline,[mention] : sorry [mention]. i am taken. #labanpoe #kahitsinowaglangsimar #notomar #notomororons,0,1
Baseline,"mom: yko na matulog, yko na mangampanya ????basta may pnag uutos pa sya, dko na maalala kung ano pinag uutos ni mar roxas. hahahahhaa",0,1
Baseline,binay is not answering the question about alleged corruption.... diversionary... ???? #simiriamangsagot #miriam2016 #miriamdefensorsantiago,0,1
Baseline,"“binay, bakit nga ba?” mga aral na napulot mula kay heneral luna [url]",0,1
Baseline,"santiago deserves to be first or at least above roxas, poe, and binay. pero dahil hindi ako botante, shut up nalang ako.??",0,1
Baseline,the more we shouldn't entrust our steadily growing economy to a newbie?? #nakupoe #phvoteroxas [url],0,1
Baseline,"the only way for mar roxas to ""win"" in 2016 is to quit the race and allow filipinos to freely choose w/o fear, favor and fraud. ??",0,1
Baseline,"[mention] omg i was gonna go as a newspaper headline w ""binay won as president of the philippines"" for halloween",0,1
Baseline,but mar is hopeless ?? [url],0,1
Baseline,[mention] hindi ikaw si mar roxas chu so shut up ka nalang hahahahaa,0,1
Baseline,"erap: i'd run for president if binay &amp; poe get disqualified by comelec. if that's his motivation, never mind running. ?? #halalan2016",0,1
